"Id","GameID","Username","Bet","CashedOut","Bonus","Profit","BustedAt","PlayDate","hora","perdio"
17686086,3387191,"T-Train",975,1.5,0,487.5,7.98,2016-11-26 19:00:00,19,0
4728200,3317176,"Zoltar328",6,1.04,0,0.24,4.17,2016-11-07 00:14:56,0,0
13257083,3359899,"calvin1993",42,5,2.43,169.02,11.84,2016-11-19 02:31:39,2,0
5364668,3319922,"xylitol_bot",50,1.05,0,2.5,1.57,2016-11-07 18:55:04,18,0
7568141,3329122,"yfnfifyfif",4,2,0,4,39.72,2016-11-10 10:04:15,10,0
25651627,3428779,"Mooieman",5,1.3,0,1.5,7.02,2016-12-08 14:58:24,14,0
2184307,3306079,"LordCoder",9,2.02,0,9.18,5.04,2016-11-03 20:07:01,20,0
379215,3296794,"slavitew",81,1.7,3.4,59.45,9.46,2016-11-01 04:56:30,4,0
26476996,3433834,"beth",112000,1.08,0,8960,9.2,2016-12-10 01:26:37,1,0
18397658,3391524,"cgrant57",5,1.05,0,0.25,6.49,2016-11-28 00:04:40,0,0
968303,3299771,"djavoi",33,1.25,1.91,8.88,1.29,2016-11-02 01:10:16,1,0
23904388,3419069,"Treasure7s",20,3.27,2.4,45.88,4.14,2016-12-05 21:45:09,21,0
26498403,3433975,"GrantAWish",71,1.05,0,3.55,1.6,2016-12-10 02:30:40,2,0
10839062,3344751,"drsv",16,1.94,1.56,15.29,4.6,2016-11-14 20:04:20,20,0
9152715,3335888,"Ashikune",10,1.05,1.5,0.65,1.27,2016-11-12 07:55:01,7,0
20798479,3403646,"bitmap",12,1.3,1.25,3.75,6.12,2016-12-01 11:50:12,11,0
23971198,3419420,"suri",60,5,1.33,240.8,13.77,2016-12-06 00:12:32,0,0
23308299,3416055,"kyrie",1153,1.12,0,138.36,2.44,2016-12-05 01:00:20,1,0
18987863,3394810,"Ryanhuss",20,2,0,20,2.79,2016-11-28 22:29:41,22,0
24380538,3421425,"slon21",1,1.1,0,0.1,1.39,2016-12-06 13:36:39,13,0
10404875,3342348,"Androcles",280,1.33,2.39,99.1,2.58,2016-11-14 04:07:27,4,0
16342420,3379148,"Ferreck",19,1.13,0,2.47,2.02,2016-11-24 13:18:59,13,0
20914162,3404122,"sam4u4ever",2000,1.16,0,320,3.54,2016-12-01 15:11:07,15,0
780274,3298766,"sonixxxx",15,1.13,0,1.95,32.26,2016-11-01 18:21:43,18,0
11957504,3351547,"Bator",2,1.14,0,0.28,1.43,2016-11-16 17:58:36,17,0
7393199,3328329,"martinlutek",3,1.04,3.33,0.22,1.78,2016-11-10 04:38:16,4,0
5205751,3319308,"aleks7974",10,1.56,0,5.6,4.7,2016-11-07 14:42:06,14,0
7751302,3329898,"mahamatali",50,1.05,1.52,3.26,1.25,2016-11-10 15:06:33,15,0
12892629,3357485,"V_12345_V",5,1.1,2.8,0.64,1.58,2016-11-18 10:23:57,10,0
15945876,3376674,"slavitew",19,1.21,0,3.99,1.72,2016-11-23 20:28:30,20,0
11824590,3350827,"fluxxy",11111,1.27,3.12,3346.8,4.03,2016-11-16 12:58:44,12,0
11433165,3348348,"Snowballcps",59,1.05,2.34,4.33,1.11,2016-11-15 20:13:09,20,0
18571114,3392695,"Sapphire",5000,2.8,0,9000,20.29,2016-11-28 07:48:51,7,0
5607075,3320955,"xGRANDx",12,1.35,4,4.68,1.68,2016-11-08 01:55:53,1,0
15685409,3375197,"1017738",4000,1.05,0,200,15,2016-11-23 10:24:12,10,0
3601406,3312551,"geksss",2,1.6,2,1.24,6.32,2016-11-05 16:28:00,16,0
25387934,3427160,"freshman",138,2,1.22,139.69,26.39,2016-12-08 04:07:21,4,0
15475651,3374080,"period",297000,1.14,2.85,50047.16,1.16,2016-11-23 02:41:29,2,0
18187946,3390333,"WhangbokSoo",277,2.12,1.32,313.91,11.1,2016-11-27 15:59:30,15,0
5961033,3322402,"refclyou",9,1.04,0,0.36,2.62,2016-11-08 11:53:41,11,0
21349954,3406193,"wavy2",1,1.97,2,0.99,3.21,2016-12-02 05:11:16,5,0
2517238,3307787,"JohnL",5,1.71,2.6,3.68,3.24,2016-11-04 07:52:48,7,0
10996229,3345684,"jayhawker20",100,1.05,0,5,1.39,2016-11-15 02:30:03,2,0
22610450,3412483,"runitrightnow",65,15,1.98,911.29,758.04,2016-12-04 00:26:08,0,0
21152299,3405087,"randombust12",798,2,1.23,807.84,15.51,2016-12-01 21:49:53,21,0
12926145,3357708,"ARTEMMMMMMM",344,1.1,0,34.4,1.2,2016-11-18 11:56:35,11,0
21106908,3404882,"jimboy122",5,1.6,2.6,3.13,4.35,2016-12-01 20:31:12,20,0
4049879,3314393,"mark_s",300,1.12,2.13,42.38,7.67,2016-11-06 05:03:22,5,0
9328346,3336737,"Ecz0tic",43418,1.5,0,21709,13.22,2016-11-12 13:41:52,13,0
698272,3298361,"Babuan12345",250,1.11,2.05,32.62,5.76,2016-11-01 15:24:07,15,0
17205172,3384098,"BitcoBumer",11,1.11,1.55,1.38,5.24,2016-11-25 22:32:11,22,0
4731445,3317191,"Boooom",1000,1.32,0,320,31.86,2016-11-07 00:21:04,0,0
18048448,3389511,"Xysle",50,1.05,0,2.5,2.38,2016-11-27 10:32:17,10,0
12702743,3356165,"BapeOverSupreme",8,1.1,1.88,0.95,2.15,2016-11-18 01:27:14,1,0
2409692,3307267,"md_khan",2,3,0,4,43.68,2016-11-04 04:12:16,4,0
26549774,3434319,"cxdw",1,1.93,2,0.95,3.07,2016-12-10 04:41:48,4,0
13823589,3363778,"Ebenezer",30,1.05,0,1.5,3.11,2016-11-20 04:44:49,4,0
26301075,3432752,"vikvod",100,1.23,0,23,2.53,2016-12-09 18:14:17,18,0
2469520,3307569,"lifebox",20,1.68,1.9,13.98,19.26,2016-11-04 06:13:32,6,0
18052169,3389534,"jedaj",25,20,1.48,475.37,105.24,2016-11-27 10:43:43,10,0
19050436,3395184,"x9229k",18,1.2,0,3.6,1.5,2016-11-29 01:06:23,1,0
6967264,3326492,"twotwok",3,1.04,0,0.12,1.1,2016-11-09 15:43:03,15,0
14525316,3368261,"Rowel05",511,1.1,0,51.1,1.93,2016-11-21 11:05:16,11,0
14117671,3365550,"NabilAmrani",10608,1.88,0,9335.04,2.7,2016-11-20 16:39:21,16,0
22117958,3410098,"sam4u4ever",6000,1.58,2.04,3602.56,3.83,2016-12-03 08:04:08,8,0
15578431,3374653,"Novigator",2,1.08,0,0.16,1.34,2016-11-23 06:43:49,6,0
23006155,3414506,"Kirr923",7,2.6,3.14,11.42,4.1,2016-12-04 14:29:36,14,0
7119610,3327101,"djavoi",3,1.04,0,0.12,2.14,2016-11-09 19:59:01,19,0
25452774,3427591,"runell",20000,1.1,0,2000,3.78,2016-12-08 07:05:44,7,0
4569367,3316491,"AbortedEmbryo",85,1.07,3.48,8.91,1.2,2016-11-06 19:31:32,19,0
13259182,3359915,"MindTaunt",111,5.01,1.66,446.95,7.59,2016-11-19 02:39:43,2,0
24425063,3421658,"smileyjiminez",1000,1.14,0,140,29.83,2016-12-06 15:10:44,15,0
12451790,3354647,"CurtisVL",4,1.4,4,1.76,2.49,2016-11-17 15:00:54,15,0
18912368,3394428,"xopek33",17,1.24,3.41,4.66,1.41,2016-11-28 19:52:16,19,0
4349003,3315625,"Ferreck",9,1.12,0,1.08,2.29,2016-11-06 13:31:21,13,0
614991,3297960,"Fistsworn2",1250,1.16,0,200,8.21,2016-11-01 12:49:02,12,0
8115307,3331449,"cortiarte",1,1.04,0,0.04,4.68,2016-11-11 01:27:56,1,0
5140357,3319056,"Hermes14",2,2.21,4,2.5,5.77,2016-11-07 12:58:28,12,0
23538467,3417374,"MARLBOROLIGHTS",1400,2,0,1400,3.81,2016-12-05 10:02:53,10,0
7274046,3327760,"thanksGOD",50,1.33,2.16,17.58,1.46,2016-11-10 00:38:01,0,0
18938329,3394553,"Olafr",1500,1.1,2.93,193.88,1.62,2016-11-28 20:43:44,20,0
12838491,3357144,"Ferreck",4,1.5,0,2,3.37,2016-11-18 07:56:48,7,0
17470141,3385878,"x9229k",14,1.2,0,2.8,65.1,2016-11-26 10:17:49,10,0
12314230,3353830,"YOHAN2",3401,2.31,1.17,4494.98,4.05,2016-11-17 09:31:16,9,0
12493616,3354866,"serg611",100,2,3.24,103.24,3.97,2016-11-17 16:37:36,16,0
15980275,3376883,"hkabay",250,2,2.34,255.84,8.02,2016-11-23 21:52:20,21,0
3838195,3313456,"nosewi",16,1.04,0,0.64,1.87,2016-11-05 22:47:58,22,0
25951936,3430660,"netkrool",20,1.04,0,0.8,5.59,2016-12-09 03:56:52,3,0
25080311,3425321,"ksenaSS_04",6,1.5,0,3,2.36,2016-12-07 15:51:29,15,0
15286698,3372911,"sss1012",5,1.34,2.2,1.81,26.43,2016-11-22 18:50:21,18,0
7969753,3330796,"stop3",1,2.5,4,1.54,2.71,2016-11-10 20:57:51,20,0
20556151,3402506,"drsv",10,1.13,1,1.4,3.69,2016-12-01 03:59:24,3,0
23766930,3418415,"hoaithuong",135,5,2.13,542.88,8.14,2016-12-05 17:19:43,17,0
5772372,3321679,"kangys89",5000,1.33,1.46,1723.19,2.86,2016-11-08 06:57:30,6,0
4970621,3318327,"Gabryciarm",4000,1.25,0,1000,1.85,2016-11-07 07:42:52,7,0
17867272,3388307,"Spastic",140,1.04,0,5.6,3.8,2016-11-27 02:33:22,2,0
5846466,3321967,"Culebro",272,1.21,0,57.12,3.08,2016-11-08 08:53:22,8,0
2803762,3309048,"tsbhd",2,1.3,0,0.6,2.94,2016-11-04 16:27:47,16,0
25097921,3425414,"debarkon",2,2.03,3,2.12,3,2016-12-07 16:27:14,16,0
16102435,3377716,"hotg",30,1.13,1.97,4.49,1.45,2016-11-24 03:35:39,3,0
7075729,3326927,"xGRANDx",100,2,6.34,106.34,2.36,2016-11-09 18:44:25,18,0
12131414,3352652,"Radeon",21,1.1,0,2.1,9.52,2016-11-17 01:20:42,1,0
26312891,3432817,"coolblown",346,1.34,4.42,132.93,1.49,2016-12-09 18:41:12,18,0
24341006,3421245,"Androidtlt",3,1.1,0,0.3,2.07,2016-12-06 12:29:16,12,0
20089498,3400345,"miraclekt",19,1.05,3.68,1.65,1.35,2016-11-30 12:58:37,12,0
22371451,3411349,"luca98",1,1.13,2,0.15,1.41,2016-12-03 16:38:38,16,0
3978919,3314067,"benjovis",23,1.04,2.74,1.55,1.15,2016-11-06 02:49:02,2,0
8907885,3334733,"RandomBet",1111,1.04,0,44.44,1.91,2016-11-12 00:12:21,0,0
14975685,3371202,"bustabitmoney",52,9.99,3.15,469.12,35.74,2016-11-22 07:14:09,7,0
18654959,3393146,"anton02_87",22,6,3.32,110.73,23.24,2016-11-28 11:04:11,11,0
1692894,3303653,"prince731999",1,1.02,0,0.02,4.5,2016-11-03 03:33:10,3,0
17716038,3387380,"ners87",1500,1.34,0,510,1.74,2016-11-26 20:12:34,20,0
5663305,3321212,"jlgerald",3,1.1,0,0.3,4.6,2016-11-08 03:41:42,3,0
7015791,3326688,"railsgers",3,1.04,0,0.12,1.18,2016-11-09 17:00:44,17,0
9472746,3337407,"Culebro",65,1.33,3.4,23.66,2.71,2016-11-12 18:12:23,18,0
3571728,3312424,"sleepor",13,1.04,2.85,0.89,1.29,2016-11-05 15:37:05,15,0
20011665,3399962,"cgrant57",19,1.2,3,4.37,1.49,2016-11-30 10:18:20,10,0
15459363,3373981,"setco",243,1.62,2.54,156.83,5.97,2016-11-23 01:58:46,1,0
12978630,3358071,"Provably197x",1,1.97,3,1,61.35,2016-11-18 14:19:40,14,0
13376063,3360821,"opapaa",4,2,0,4,2.61,2016-11-19 08:45:28,8,0
12193797,3353078,"john421",200,1.05,0,10,2.02,2016-11-17 04:17:51,4,0
8071213,3331250,"mahamatali",100,1.05,0,5,1.5,2016-11-11 00:00:21,0,0
21330607,3406090,"blim",1247,1.24,0,299.28,1.72,2016-12-02 04:32:24,4,0
11777385,3350554,"nazar",1500,1.1,1.61,174.14,1.21,2016-11-16 11:09:30,11,0
514494,3297478,"stell4r",29,1.03,0,0.87,2.29,2016-11-01 09:30:56,9,0
17151958,3383733,"x9229k",14,1.2,0,2.8,1.81,2016-11-25 20:03:59,20,0
23985295,3419494,"xrnath",55,1.04,0,2.2,1.31,2016-12-06 00:43:11,0,0
2641145,3308319,"exsource",25,1.6,0,15,3.89,2016-11-04 11:33:48,11,0
11527593,3348912,"Luxo",13,1.35,3,4.94,1.88,2016-11-15 23:59:11,23,0
1258268,3301396,"evgeny1976",10,1.22,2.1,2.41,1.45,2016-11-02 12:07:50,12,0
1937923,3304910,"allg1124",50000,1.33,1.56,17280.83,1.79,2016-11-03 12:13:28,12,0
15389575,3373529,"Babuan12345",1,3.1,2,2.12,4.78,2016-11-22 23:02:37,23,0
2802234,3309041,"bcn000",3,1.1,2.67,0.38,1.17,2016-11-04 16:24:57,16,0
8081934,3331300,"drusha2006",1,1.08,3,0.11,1.63,2016-11-11 00:24:40,0,0
14177605,3365894,"RedJohn",1,1.33,2,0.35,1.53,2016-11-20 19:00:23,19,0
11918882,3351334,"dovi",1024,2.49,1.73,1543.51,2.57,2016-11-16 16:26:40,16,0
6336321,3323877,"soytthe",8,1.04,0,0.32,1.98,2016-11-08 22:02:13,22,0
16854484,3382061,"Kipper",56,1.08,1.96,5.58,1.08,2016-11-25 08:57:01,8,0
8175960,3331723,"Bloodpawn3",655,2.08,2.2,721.82,5.27,2016-11-11 03:25:38,3,0
24338561,3421234,"DUMbl4",3,1.1,0,0.3,3.2,2016-12-06 12:25:25,12,0
13844220,3363920,"prince731999",5,1.02,0,0.1,2.52,2016-11-20 05:45:09,5,0
13159044,3359167,"Spinogriz",10,1.2,1.1,2.11,2.53,2016-11-18 21:35:54,21,0
24357934,3421319,"JohnL",8,1.71,1.25,5.78,1.84,2016-12-06 12:55:17,12,0
11870394,3351077,"foxmlg",13,1.13,2.62,2.03,1.62,2016-11-16 14:41:18,14,0
19834040,3399091,"1225",28313,1.12,0,3397.56,12.31,2016-11-30 04:18:57,4,0
26427803,3433511,"TopazKzn",8,1.05,0,0.4,4.84,2016-12-09 23:15:58,23,0
7414397,3328430,"expert_beggar",2,1.6,0,1.2,27.76,2016-11-10 05:20:20,5,0
2547329,3307919,"RapeTrainVictim",50,1.04,0,2,2.55,2016-11-04 08:50:02,8,0
16462249,3379786,"hotg",120,1.25,0,30,4.11,2016-11-24 17:33:31,17,0
15728612,3375431,"lokotex",100,1.1,0,10,1.97,2016-11-23 11:58:55,11,0
7913962,3330567,"01010100b",10,2.98,4.7,20.27,4.37,2016-11-10 19:30:44,19,0
4596109,3316602,"xGRANDx",10,1.34,1.5,3.55,4.87,2016-11-06 20:10:06,20,0
24480614,3421969,"fgsinger",10007,1.11,1.16,1216.81,1.3,2016-12-06 17:16:43,17,0
18474065,3392062,"manahmanah",4,1.25,0,1,2.03,2016-11-28 03:31:07,3,0
2047525,3305425,"jenya040588",39,1.13,0,5.07,1.7,2016-11-03 15:45:10,15,0
15793397,3375819,"fboy",1,1.13,0,0.13,2.01,2016-11-23 14:36:09,14,0
25906586,3430342,"TheBettingGod69",20,1.06,0,1.2,1.94,2016-12-09 01:49:31,1,0
24823865,3423926,"rizkige",3,3.3,1.33,6.94,5.56,2016-12-07 06:34:09,6,0
2099771,3305666,"EasyToWin",10000,2,3.64,10364.23,2.18,2016-11-03 17:25:13,17,0
9110711,3335676,"ragusarj",4,5,4,16.16,7.18,2016-11-12 06:31:31,6,0
22721122,3413064,"RiseUP",840,1.28,2.52,256.33,1.52,2016-12-04 04:36:04,4,0
4563895,3316469,"cortiarte",30,1.04,0,1.2,22.67,2016-11-06 19:22:48,19,0
24467509,3421892,"ghaghan",50,2,1.24,50.62,3.86,2016-12-06 16:43:07,16,0
19803851,3398930,"OnAMission",3,2,1,3.03,5.74,2016-11-30 03:16:03,3,0
15910415,3376476,"Gol_Lura",1,1.1,2,0.12,1.69,2016-11-23 19:06:27,19,0
24056617,3419879,"boykoaleks",25,1.25,0,6.25,1.96,2016-12-06 03:22:30,3,0
21493656,3406863,"NabilAmrani",15000,1.02,0,300,2.38,2016-12-02 09:55:32,9,0
26456076,3433695,"Luxerion",3,12,1.33,33.04,123.77,2016-12-10 00:33:49,0,0
17738153,3387510,"yura88",64,1.11,0,7.04,5.28,2016-11-26 21:07:15,21,0
16875255,3382186,"mans",5,10,3,45.15,32.04,2016-11-25 09:50:07,9,0
22689344,3412905,"drusha2006",4,1.08,0,0.32,1.92,2016-12-04 03:26:56,3,0
18612039,3392927,"amador2005",10,1.33,2.5,3.55,3.43,2016-11-28 09:26:42,9,0
3044520,3310138,"arrivek",10,1.04,0,0.4,1.92,2016-11-05 00:12:09,0,0
24227471,3420743,"Floris27102002",4,1.11,0,0.44,6.07,2016-12-06 08:57:13,8,0
12131193,3352651,"Ferreck",128,1.94,2.7,123.78,2.56,2016-11-17 01:20:18,1,0
187494,3295689,"Genesiss",16,1.15,1.44,2.63,2.28,2016-10-31 21:36:21,21,0
8165507,3331676,"novorosrubin",1,1.1,0,0.1,9.63,2016-11-11 03:05:28,3,0
4692188,3317012,"tatjana270707",7,1.09,1.57,0.74,1.85,2016-11-06 23:03:13,23,0
19097656,3395472,"Babuan12345",5,3.11,6.8,10.89,3.16,2016-11-29 03:04:15,3,0
22480764,3411850,"bobi3333",2,2,1.5,2.03,6.07,2016-12-03 20:06:22,20,0
22349476,3411248,"zmarat",25,1.04,0,1,8.77,2016-12-03 15:51:37,15,0
15512453,3374288,"antaresgold",150,1.17,2.11,28.66,1.64,2016-11-23 04:12:34,4,0
60337,3295072,"Spayli",1000,1.05,0,50,2.73,2016-10-31 17:21:49,17,0
12087319,3352312,"axid9092688",1,1.6,3,0.63,6.31,2016-11-16 23:05:10,23,0
16341965,3379146,"elen77",40,2,0,40,2.41,2016-11-24 13:18:09,13,0
1314076,3301681,"ChokingChicken",11500,1.25,2.1,3117.07,1.4,2016-11-02 14:03:28,14,0
11653009,3349791,"user4000",3,1.1,0,0.3,2.28,2016-11-16 05:59:00,5,0
20671351,3403057,"natty",1000,1.45,1.42,464.16,1.61,2016-12-01 07:52:55,7,0
12246518,3353435,"Radeon",26,1.1,3.35,3.47,1.12,2016-11-17 06:49:38,6,0
14598663,3368708,"marburgsars",161633,1.07,0,11314.31,4.92,2016-11-21 14:01:36,14,0
6681194,3325337,"drusha2006",1,1.08,0,0.08,8.23,2016-11-09 07:55:32,7,0
7404908,3328387,"ShittySda",64,2,0,64,5.74,2016-11-10 04:59:55,4,0
3350513,3311515,"railsgers",21,1.04,3.29,1.53,1.58,2016-11-05 09:28:37,9,0
15256788,3372746,"xrnath",140,1.04,0,5.6,1.34,2016-11-22 17:44:33,17,0
12406171,3354373,"WatchMeWhip",300,1.35,0,105,2.05,2016-11-17 13:11:09,13,0
14972967,3371185,"zmarat",4,2,2.75,4.11,3.67,2016-11-22 07:08:09,7,0
2138231,3305853,"kikos2010",80,1.1,0,8,3.62,2016-11-03 18:35:23,18,0
13234725,3359725,"Ferreck",12,1.07,0,0.84,2.36,2016-11-19 01:20:57,1,0
2551794,3307938,"choosen",1500,1.32,0,480,4.37,2016-11-04 08:59:23,8,0
62359,3295081,"lptp",1,1.2,0,0.2,46.56,2016-10-31 17:26:28,17,0
19701654,3398404,"tatiana31",171,1.1,1.08,18.94,1.39,2016-11-29 23:41:20,23,0
9691842,3338633,"sis30533",5000,1.1,0,500,2.47,2016-11-13 02:44:15,2,0
23338165,3416242,"NabilAmrani",238,1.04,0,9.52,1.17,2016-12-05 02:17:02,2,0
18994017,3394844,"divesix",13000,1.36,2.21,4967.86,1.98,2016-11-28 22:45:49,22,0
8496984,3333088,"Pimpsta",100,1.33,1.99,34.99,1.81,2016-11-11 12:54:55,12,0
11577922,3349267,"Yoon",333,1.36,2.07,126.78,5.48,2016-11-16 02:32:57,2,0
2375662,3307077,"conleyj01",18,1.1,0,1.8,2.9,2016-11-04 02:50:30,2,0
21678731,3407718,"drs9",27,1.44,0,11.88,12.21,2016-12-02 15:46:39,15,0
10048438,3340596,"Culebro",150,1.33,3.09,54.14,2.9,2016-11-13 16:19:38,16,0
7982089,3330847,"c1940112",10000,1.33,1.36,3435.93,1.36,2016-11-10 21:18:25,21,0
6765895,3325683,"ValentinKo",220,1.11,0,24.2,5.22,2016-11-09 10:21:00,10,0
12023134,3351913,"Evil_Carrot",5,1.1,0,0.5,1.78,2016-11-16 20:27:03,20,0
4058736,3314433,"sharethi",15,1.04,0,0.6,1.81,2016-11-06 05:20:52,5,0
24647499,3422886,"dim1983",111,1.23,0,25.53,3.54,2016-12-06 23:35:25,23,0
17029635,3383057,"Ferreck",14,1.1,0,1.4,264.6,2016-11-25 15:32:23,15,0
9189334,3336074,"Merc",500,1.1,0,50,2.99,2016-11-12 09:05:15,9,0
5971146,3322442,"Hook80",2,1.25,0,0.5,1.69,2016-11-08 12:10:19,12,0
7420205,3328455,"bonprix",4,1.04,0,0.16,5.33,2016-11-10 05:30:03,5,0
8493489,3333074,"sleepor",2,1.04,0,0.08,1.57,2016-11-11 12:48:39,12,0
19894318,3399400,"onise222",2,1.3,0,0.6,16.39,2016-11-30 06:27:23,6,0
3489907,3312069,"benjovis",19,1.04,2,1.14,1.32,2016-11-05 13:11:40,13,0
17380168,3385310,"Caruso",2,1.05,2,0.14,3.12,2016-11-26 06:26:30,6,0
966192,3299759,"xrnath",10,1.01,0,0.1,1.3,2016-11-02 01:06:46,1,0
169018,3295594,"Genesiss",64,1.25,1.66,17.06,7.1,2016-10-31 20:57:04,20,0
15333293,3373176,"skyer",2400,1.17,2.43,466.36,1.4,2016-11-22 20:37:40,20,0
5026800,3318582,"xrnath",16,1.01,0,0.16,1.78,2016-11-07 09:27:18,9,0
17797749,3387857,"setco",9,1.49,0,4.41,6.41,2016-11-26 23:29:27,23,0
10535669,3343123,"mobguy",80,1.05,0,4,13.68,2016-11-14 09:22:50,9,0
24316199,3421137,"cowbay",10,1.07,0,0.7,2.83,2016-12-06 11:45:07,11,0
19138848,3395704,"batangmelle2",150,5.32,2.55,651.83,59.16,2016-11-29 04:50:57,4,0
4016054,3314241,"ShadowshotBank",1,2.16,3,1.19,2.22,2016-11-06 04:01:14,4,0
25326613,3426759,"QuietKings",500,1.1,0,50,1.82,2016-12-08 01:30:49,1,0
19213101,3396084,"yaros13",40,2.02,0,40.8,6.4,2016-11-29 07:33:42,7,0
13446496,3361306,"linh062",37,1.25,2.59,10.21,2.12,2016-11-19 11:58:04,11,0
22669803,3412803,"Yukoh",100,1.2,0,20,7.55,2016-12-04 02:43:06,2,0
1008706,3300010,"artysem",1,1.55,1,0.56,4.94,2016-11-02 02:41:42,2,0
11771539,3350518,"Makknyusz",10,1.04,0,0.4,1.58,2016-11-16 10:54:10,10,0
8173967,3331714,"SteroidsBot",2400,1.23,0,552,2.32,2016-11-11 03:21:26,3,0
17264067,3384509,"rawatpolo",1,1.51,2,0.53,2.7,2016-11-26 01:09:14,1,0
5710658,3321426,"goyourself01",2000,2,3.4,2068.1,4.93,2016-11-08 05:16:38,5,0
9666484,3338484,"novorosrubin",1,1.1,3,0.13,1.58,2016-11-13 01:37:37,1,0
11598953,3349417,"puddin",100,1.3,1.96,31.96,1.64,2016-11-16 03:33:36,3,0
18444379,3391836,"interestingpw",29,1.05,0,1.45,2.87,2016-11-28 02:02:56,2,0
26582895,3434527,"drusha2006",5,1.08,1.4,0.47,1.65,2016-12-10 06:02:56,6,0
6664735,3325267,"den1298",2,1.34,0,0.68,21.59,2016-11-09 07:30:11,7,0
20786920,3403589,"mN3fUH0L",9559,1.1,2.11,1157.89,23.78,2016-12-01 11:27:06,11,0
1942182,3304931,"tatjana270707",256,1.33,0,84.48,4.77,2016-11-03 12:21:34,12,0
12880696,3357408,"alex19642010",1000,1.2,0,200,33.26,2016-11-18 09:51:27,9,0
16216615,3378410,"speculyant777",30,1.25,1.93,8.08,1.44,2016-11-24 08:14:32,8,0
2717283,3308658,"Zoltar328",1,1.83,0,0.83,5.01,2016-11-04 13:54:26,13,0
25688080,3428991,"Mariy",1,1.05,1,0.06,1.72,2016-12-08 16:26:20,16,0
15924253,3376547,"win-won",2000,1.24,0,480,5.13,2016-11-23 19:32:36,19,0
1472558,3302473,"slavitew",9,1.65,6.22,6.41,2.83,2016-11-02 19:28:09,19,0
16569315,3380361,"BitcoBumer",7,1.11,0,0.77,1.51,2016-11-24 21:31:15,21,0
6033661,3322675,"vohag",50000,1.23,2.26,12632.35,1.28,2016-11-08 13:48:08,13,0
1032729,3300165,"jeffdelatorre",200,2,0,200,3.8,2016-11-02 03:47:01,3,0
14963008,3371127,"4head",5000,1.14,0,700,3.14,2016-11-22 06:45:18,6,0
23573699,3417544,"tomminer",2800,1.51,1.77,1477.57,1.56,2016-12-05 11:13:04,11,0
19154304,3395787,"kickflip",1412,1.27,0,381.24,3.11,2016-11-29 05:28:37,5,0
4184096,3314959,"telek",4,2,2,4.08,2.26,2016-11-06 08:55:14,8,0
26343434,3432981,"xrnath",91,1.1,0,9.1,39.81,2016-12-09 19:44:30,19,0
24347124,3421272,"iboby",27,1.39,3.67,11.52,2.79,2016-12-06 12:38:54,12,0
7132941,3327154,"biga",3,1.3,0,0.9,1.99,2016-11-09 20:27:27,20,0
14177787,3365895,"allg1124",5369,3,3.58,10930.06,7.08,2016-11-20 19:00:38,19,0
13451840,3361340,"Merc",400,1.1,0,40,1.53,2016-11-19 12:14:32,12,0
15399286,3373589,"axid9092688",10,1.01,0,0.1,3.23,2016-11-22 23:24:40,23,0
13415334,3361098,"setco",9,1.55,3.33,5.25,2.56,2016-11-19 10:29:49,10,0
12806806,3356940,"aleks7974",10,1.56,1.1,5.71,1.85,2016-11-18 06:32:53,6,0
10612785,3343544,"JimCarry",2967,2,2.35,3036.79,21.46,2016-11-14 12:02:24,12,0
3155276,3310664,"daman05",500,1.28,1.39,146.93,1.31,2016-11-05 03:48:41,3,0
12348558,3354036,"cxdw",2,1.54,1.5,1.11,3.8,2016-11-17 10:53:14,10,0
16800135,3381764,"VSBit",398,1.11,1.3,48.97,1.42,2016-11-25 06:56:43,6,0
16150868,3378006,"ryanbautista97",7500,1.6,3.56,4767.35,2.01,2016-11-24 05:39:23,5,0
17079463,3383328,"JustABadHairDay",3,1.22,0,0.66,5.85,2016-11-25 17:21:09,17,0
18571622,3392698,"payboy",118,1.1,0,11.8,1.66,2016-11-28 07:51:52,7,0
5803143,3321799,"darkfreeze2",20,1.09,0,1.8,4.65,2016-11-08 07:47:02,7,0
3003156,3309940,"Killajones89",250,1.2,0,50,1.53,2016-11-04 22:41:47,22,0
18404168,3391568,"fluxxy",13332,1.2,0,2666.4,1.86,2016-11-28 00:19:51,0,0
1189525,3301051,"icode15",4,1.6,1.25,2.45,5.79,2016-11-02 09:53:59,9,0
13238950,3359758,"iboby",2,1.51,3,1.08,3.36,2016-11-19 01:34:13,1,0
12520916,3355004,"Yaroslav",3,1.46,2,1.44,2.04,2016-11-17 17:29:52,17,0
8814782,3334321,"novorosrubin",1,1.1,0,0.1,1.48,2016-11-11 21:19:18,21,0
12826117,3357066,"ShadowshotBank",4,2,1.25,4.05,7.12,2016-11-18 07:25:48,7,0
8938596,3334870,"cxdw",2,1.44,4,0.96,1.5,2016-11-12 01:04:57,1,0
18516813,3392359,"nickserafin1",500,1.1,0,50,3.92,2016-11-28 05:27:31,5,0
18557772,3392619,"user74",6381,1.2,2.05,1406.82,1.43,2016-11-28 07:18:38,7,0
8071824,3331253,"WolvesAteTrump",123,1.21,0,25.83,1.35,2016-11-11 00:02:48,0,0
17084098,3383353,"brodjga3006",20,2,2.15,20.43,79.28,2016-11-25 17:32:07,17,0
6353714,3323951,"rmazzara",99,1.13,0,12.87,5.19,2016-11-08 22:33:51,22,0
